|||			The Batch {0} of an item {1} has negative stock in the warehouse {2}{3}.|||			Please add a stock quantity of {4} to proceed with this entry.|||			If it is not possible to make an adjustment entry, please enable 'Allow Negative Stock for Batch' in Stock Settings to proceed.|||			However, enabling this setting may lead to negative stock in the system.|||			So please ensure the stock levels are adjusted as soon as possible to maintain the correct valuation rate.,|||			تحتوي الدفعة {0} من العنصر {1} على مخزون سالب في المستودع {2}{3}.|||			الرجاء إضافة كمية مخزون {4} لمتابعة هذا الإدخال.|||			إذا لم يكن من الممكن إجراء إدخال تعديل، برجاء تمكين 'السماح بالمخزون السلبي للدفعة' في إعدادات المخزون للمتابعة.|||			على أية حال، تمكين هذا الإعداد قد يؤدي إلى مخزون سلبي في النظام.|||			لذا يرجى التأكد من تعديل مستويات المخزون في أقرب وقت ممكن للحفاظ على معدل التقييم الصحيح.,
The considered tax category on submission of the invoice to ZATCA.,الفئة الضريبية المعتبرة عند تقديم الفاتورة إلى ZATCA.,
The currency of invoice {} ({}) is different from the currency of this dunning ({}).,تختلف عملة الفاتورة {} ({}) عن عملة هذه المطالبة ({}).,
The currency of {0} should be same as the company's default currency. Please select another account.,يجب أن تكون عملة {0} هي نفس العملة الافتراضية للشركة. الرجاء تحديد حساب آخر.,
The date on which Salary Component with Amount will contribute for Earnings/Deduction in Salary Slip.,التاريخ الذي سيساهم فيه مكون الراتب مع المبلغ في الأرباح/الخصم في قسيمة الراتب.,
The day of the month when leaves should be allocated,اليوم من الشهر الذي يجب فيه تخصيص الإجازات,
The days between {0} to {1} are not valid holidays.,الأيام بين {0} إلى {1} ليست عطلات صالحة.,
The default BOM for that item will be fetched by the system. You can also change the BOM.,سيتم جلب قائمة مكونات الصنف الافتراضية لهذا العنصر بواسطة النظام. يمكنك أيضًا تغيير BOM.,
The email button is enabled for the user in the document.,يتم تمكين زر البريد الإلكتروني للمستخدم في المستند.,
The field {0} in row {1} is not set,لم يتم تعيين الحقل {0} في الصف {1}.,
The finished product {0} quantity {1} and For Quantity {2} cannot be different,لا يمكن أن يكون المنتج النهائي {0} الكمية {1} والكمية {2} مختلفين,
The fiscal year has been automatically created in a Disabled state to maintain consistency with the previous fiscal year's status.,تم إنشاء السنة المالية تلقائيًا في حالة معطل للحفاظ على الاتساق مع حالة السنة المالية السابقة.,
The following Items, having Putaway Rules, could not be accomodated:,لا يمكن استيعاب العناصر التالية، التي لها قواعد الإيداع:,
The following assets have failed to automatically post depreciation entries: {0},فشلت الأصول التالية في ترحيل إدخالات الإهلاك تلقائيًا: {0},
The following batches are expired, please restock them: <br> {0},انتهت صلاحية الدفعات التالية، يرجى إعادة تخزينها: <br> {0},
The following cancelled repost entries exist for <b>{0}</b>:<br><br>{1}<br><br>Kindly delete these entries before continuing.,توجد إدخالات إعادة النشر الملغاة التالية لـ <b>{0}</b>:<br><br>{1}<br><br>يُرجى حذف هذه الإدخالات قبل المتابعة.,
The following invalid Pricing Rules are deleted:,تم حذف قواعد التسعير غير الصالحة التالية:,
The fraction of Daily Salary per Leave should be between 0 and 1,يجب أن يكون جزء الراتب اليومي لكل إجازة بين 0 و1,
The items {0} and {1} are present in the following {2} :,العنصران {0} و{1} موجودان في {2} التالية:,
The last scanned warehouse has been cleared and won't be set in the subsequently scanned items,تم مسح آخر مستودع تم مسحه ضوئيًا ولن يتم تعيينه في العناصر التي تم مسحها ضوئيًا لاحقًا,
The metrics for this report are calculated based on the {0}. Please set {0} in {1}.,يتم حساب مقاييس هذا التقرير بناءً على {0}. الرجاء تعيين {0} في {1}.,
The metrics for this report are calculated based on {0}. Please set {0} in {1}.,يتم حساب مقاييس هذا التقرير بناءً على {0}. الرجاء تعيين {0} في {1}.,
The number that will be added to the account name.<br>|||For example: 2301 - VAT,الرقم الذي سيتم إضافته إلى اسم الحساب.<br>|||على سبيل المثال: 2301 - ضريبة القيمة المضافة,
The operation {0} can not add multiple times,لا يمكن إضافة العملية {0} عدة مرات,
The operation {0} can not be the sub operation,لا يمكن أن تكون العملية {0} هي العملية الفرعية,
The original invoice should be consolidated before or along with the return invoice.,يجب دمج الفاتورة الأصلية قبل فاتورة الإرجاع أو معها.,
The outstanding amount {0} in {1} is lesser than {2}. Updating the outstanding to this invoice.,المبلغ المستحق {0} في {1} أقل من {2}. تحديث المبلغ المستحق لهذه الفاتورة.,
The page you are looking for has gone missing.,لقد اختفت الصفحة التي تبحث عنها.,
The percentage you are allowed to pick more items in the pick list than the ordered quantity.,النسبة المئوية المسموح لك باختيار عناصر أكثر في قائمة الانتقاء من الكمية المطلوبة.,
The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.,النسبة المئوية المسموح لك بتحويلها مقابل الكمية المطلوبة. على سبيل المثال، إذا قمت بطلب 100 وحدة، وكان البدل الخاص بك هو 10%، فيُسمح لك بنقل 110 وحدة.,
The print button is enabled for the user in the document.,يتم تمكين زر الطباعة للمستخدم في المستند.,
The quantity for {0} has been adjusted to the maximum available stock.,تم تعديل كمية {0} إلى الحد الأقصى للمخزون المتاح.,
The reason the service or item is out of scope of tax or is entered manually.,سبب كون الخدمة أو السلعة خارج نطاق الضريبة أو تم إدخالها يدوياً.,
The reserved stock will be released when you update items. Are you certain you wish to proceed?,سيتم تحرير المخزون المحجوز عند تحديث العناصر. هل أنت متأكد من رغبتك في المتابعة؟,
The reserved stock will be released. Are you certain you wish to proceed?,سيتم الافراج عن المخزون المحجوز. هل أنت متأكد من رغبتك في المتابعة؟,
The serial and batch bundle {0} not linked to {1} {2},الحزمة التسلسلية والدفعية {0} غير مرتبطة بـ {1} {2},
The stock for the item {0} in the {1} warehouse was negative on the {2}. You should create a positive entry {3} before the date {4} and time {5} to post the correct valuation rate. For more details, please read the <a href='https://docs.erpnext.com/docs/user/manual/en/stock-adjustment-cogs-with-negative-stock'>documentation<a>.,كان مخزون العنصر {0} في المستودع {1} سالبًا في {2}. يجب عليك إنشاء إدخال إيجابي {3} قبل التاريخ {4} والوقت {5} لنشر معدل التقييم الصحيح. لمزيد من التفاصيل، يرجى قراءة <a href='https://docs.erpnext.com/docs/user/manual/en/stock-adjustment-cogs-with-negative-stock'>الوثائق<a>.,
The stock has been reserved for the following Items and Warehouses, un-reserve the same to {0} the Stock Reconciliation: <br /><br /> {1},تم حجز المخزون للأصناف والمستودعات التالية، قم بإلغاء حجزه في {0} تسوية المخزون: <br /><br /> {1},
The sync has started in the background, please check the {0} list for new records.,لقد بدأت المزامنة في الخلفية، يرجى التحقق من قائمة {0} للسجلات الجديدة.,
The system could not retrieve the item details. Please try again.,لم يتمكن النظام من استرداد تفاصيل العنصر. يرجى المحاولة مرة أخرى.,
The task has been enqueued as a background job. In case there is any issue on processing in background, the system will add a comment about the error on this Stock Reconciliation and revert to the Submitted stage,لقد تم إدراج المهمة كمهمة خلفية. في حالة وجود أي مشكلة في المعالجة في الخلفية، سيقوم النظام بإضافة تعليق حول الخطأ في تسوية المخزون هذه والعودة إلى مرحلة الإرسال,
The total Issue / Transfer quantity {0} in Material Request {1}  cannot be greater than allowed requested quantity {2} for Item {3},لا يمكن أن يكون إجمالي كمية الإصدار / النقل {0} في طلب المادة {1} أكبر من الكمية المطلوبة المسموح بها {2} للبند {3},
The total Issue / Transfer quantity {0} in Material Request {1} cannot be greater than requested quantity {2} for Item {3},لا يمكن أن يكون إجمالي كمية الإصدار / النقل {0} في طلب المادة {1} أكبر من الكمية المطلوبة {2} للبند {3},
The total column width cannot be more than 10.,لا يمكن أن يكون إجمالي عرض العمود أكثر من 10.,
The uploaded file could not be parsed as a genericode XML document.,لا يمكن تحليل الملف الذي تم تحميله كمستند XML للرمز العام.,
The uploaded file does not match the selected Code List.,الملف الذي تم تحميله لا يتطابق مع قائمة الرموز المحددة.,
The user can create a new Item but cannot edit existing items.,يمكن للمستخدم إنشاء عنصر جديد ولكن لا يمكنه تحرير العناصر الموجودة.,
The user can delete Draft / Cancelled documents.,يمكن للمستخدم حذف المسودة / المستندات الملغاة.,
The user can export report data.,يمكن للمستخدم تصدير بيانات التقرير.,
The user can import new records or update existing data for the document.,يمكن للمستخدم استيراد سجلات جديدة أو تحديث البيانات الموجودة للمستند.,
The user can select a Customer in Sales Order but cannot open the Customer master.,يمكن للمستخدم تحديد عميل في أمر المبيعات ولكن لا يمكنه فتح مدير العميل.,
